title,authors,venue,year,id
on completeness of historical relational data models,"j clifford , a croker , a tuzhilin","acm transactions on database systems ,",,2320
a research status report on adaptation for mobile data access,"bd noble , m satyanarayanan","sigmod record ,",1995.0,2321
efficient self-maintenance of materialized views,n huyn,,,2322
gene sys : a system for efficient spatial query processing,"t brinkhoff , hp kriegel , r schneider , b seeger","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0,2323
a functional model for macro-databases,"m rafanelli , fl ricci","sigmod record ,",1991.0,2324
xquery : the xml query language,m brundage,,2004.0,2325
logical and physical versioning in main memory databases,s sudarshan,,,2326
an introduction to system reliability analysis,"rn shaw , ide videlo","bt technology journal ,",1993.0,2327
storage estimation for multidimensional aggregates in the presence of hierarchies,"as sdnr , p deshpande , jf naughton , k ramaswamy",proceedings of the international conference on very large,,2328
type-checking oql queries in the odmg type systems,s alagic,"acm transactions on database systems ,",1999.0,2329
the organization of perception and action,dg mackay,,,2330
workflow quality of service : its specification and computation,"j cardoso , j miller , a sheth","the vldb journal ,",,2331
p. oneil a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton","proceedings of the 1995 acm sigmod international conference & hellip ; ,",,2332
progressive evaluation of nested aggregate queries,"kl tan , ch goh , bc ooi","the vldb journal the international journal on very large & hellip ; ,",2000.0,2333
a generahsed model for a temporal relational database,"s gadia , c yeung","proc. , acm sigmod conj ,",,2334
finding interesting rules from large sets of discovered association rules,"k mika , m heikkiâ ? ¦",international conference on information and knowledge,,2335
the wasa approach to workflow management for scientific applications,"g vossen , m weske",,,2336
ldl + + : a second generation deductive database system,"n arni , k ong , s tsur , c zaniolo",submitted for,,2337
preemptive rate-based operator scheduling in a data stream management system,"ma sharaf , pk chrysanthis , a labrinidis",,,2338
multiresolution similarity search in image databases,"m heczko , a hinneburg , d keim , m wawryniuk","multimedia systems ,",2004.0,2339
efficient processing of spatial joins using r-trees,"t brinkhoff , hp kriegel , b seeger",,,2340
pc database systems-present and future,pa bernstein,"proceedings of the international conference on very large & hellip ; ,",1994.0,2341
"wrapper generation for semi-structured internet sources , 1997","n ashish , c knoblock","acm sigmod record ,",,2342
kent . language features for interoperabilityof databases with schematic discrepancies,"r krishnamurthy , w litwin","proceeedings of the acm sigmod conference ,",,2343
data management for earth system science,"j frew , j dozier","sigmod record ,",1997.0,2344
wong . distributed queryprocessing in relational databasesystems,"r epstein , e stonebraker","proc . acm sigmod ,",,2345
the ins and outs of data warehousing,d schneider,tutorial on the vldb,,2346
transactions in relational databases,"s abiteboul , v vianu","proc . 10th znt . co @ very large data bases , singapore ,",,2347
icicles : selftuning samples for approximate query processing,"v ganti , ml lee , r ramakrishnan","proceedings of vldb ,",,2348
efficient maintenance of materialized mediated views,"jj lu , g moerkotte","sigmod conference ,",1995.0,2349
integration of heterogeneous databases without common domains using queries based textual similarity,w cohen,"proceedings of the acm sigmod international conference on & hellip ; ,",,2350
tertiary storage support for multidimensional data,b reiner,"vldb supercomputing databases workshop , rome , september ,",,2351
a typology of spatiotemporal information queries,"m yuan , j mcintosh",,,2352
database research at ut arlington,"s chakravarthy , a aslandogan , r elmasri , l fegaras","acm sigmod record ,",2003.0,2353
cassm : a cellular system for very large data bases,"syw su , gj lipovski","vldb ,",,2354
the danger of replicationand a solution,"j gray , p helland , po  neil , d shasha","acm sigmod int . conf on management of data , montreal , june ,",,2355
dbnotes : a post-it system for relational databases based on provenance,"l chiticariu , wc tan , g vijayvargiya","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0,2356
grid and applications ( industrial session ),f leymann,"vldb ,",2003.0,2357
an introduction to the win32 api .,rh shaw,"pc magazine ,",,2358
incremental maintenance of multi-source views,g moro,,,2359
active multicast information dissemination,"s zabele , b braden , m keaton , b lindell",submitted for,,2360
the active database management system manifesto : a rulebase of adbms features,"kr dittrich , s gatziu , a geppert","rules in database systems ,",1995.0,2361
updating relational databases through weak instance interfaces,"p atzeni , r torlone","acm transactions on database systems ,",1992.0,2362
binding propagation in disjunctive databases,s greco,"vldb ,",1998.0,2363
enhancing extensibility for ordbms,"m jaedicke , b mitschang , udt operators",proceedings of the 25th international conference on very,,2364
the information preserving properties of relational database transformations,"ak arora , cr carlson","vldb ,",1978.0,2365
efficient processing of fuzzy sql queries in fuzzy databases,"q yang , j wu , c yu , c liu , d son , h nakajima",,1994.0,2366
dbis-toolkit : adaptive middleware for large scale data delivery,m altinelâ ? ¦,& hellip ; of the 1999 international conference on management of data,,2367
a new randomized algorithm for document fingerprinting,"s ganguly , g veda",,,2368
homer : a model-based case tool for data-intensive web sites,"p merialdo , p atzeni , m magnante , g mecca , m","sigmod conference ,",2000.0,2369
speeding up construction of pmr quadtree-based spatial indexes,"gr hjaltason , h samet","the vldb journal the international journal on very large & hellip ; ,",2002.0,2370
nodose { a tool for semi-automatically extracting semi-structured data from text,b adelberg,"proc . of the sigmod conference , seattle , june ,",,2371
multi-resource parallel query scheduling and optimization,"mn garofalakis , ye ioannidis",,,2372
visionary : a next generation visualization system for databases,m stonebraker,,,2373
discovering internet marketing intelligence through online analytical web usage mining,"a buncher , m mulvenna","a. dogac ,",,2374
irs-ii : a framework and infrastructure for semantic web services,"e motta , j domingue , l cabral , m gaspari","lecture notes in computer science ,",2003.0,2375
mining fuzzy association rules : an overview,"m delgado , n marä ± n , mj martä ± n-bautista , d",,,2376
â ?? streaming queries over streaming data,"s chandrasekan , m franklin",,2002.0,2377
factoring as optimization,cjc burges,,,2378
the social system,t parson,"new york ,",,2379
gloss to vectorspace databases and broker hierarchies,glgmh generalizing,"proc . of very large database conference , zurich . switzerland ,",,2380
formal semantics for time in databases,"j clifford , ds warren","acm transactions on database systems ,",1983.0,2381
ontologies for electronic commerce,dl mcguinness,,,2382
"db2 common server : technology , progress , & directions",b lindsay,"proceedings of the international conference on very large & hellip ; ,",1995.0,2383
an evaluation of vertical class partitioning for query processing in object-oriented databases,"c fung , k karlapalem , q li","ieee transactions on knowledge and data engineering ,",2002.0,2384
oql-an object-oriented query language,"am alashqur , syw su , h lam","proc . of the intâ ?? l conf . on vldb ,",,2385
exact indexing of dynamic time warping,"e keogh , ca ratanamahatana","knowledge and information systems ,",2005.0,2386
efficient snapshot differential algorithms for data warehousing,"h garcia-molina , wj labio",,1996.0,2387
the rhet system,jf allen,"acm sigart bulletin ,",1991.0,2388
integrating heterogeneous overlapping databases through object-oriented transformations,"v josifovski , t risch","proceedings of the international conference on very large & hellip ; ,",1999.0,2389
prism : a knowledge based system for semantic integrity specification and enforcement in database,"a shepherd , l kerschberg","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,2390
wavelet-based histograms for selectivity estimation,y matias,,,2391
an efficient algorithm for mining association in large databases,"a savasere , e omiecinski , s navathe",,,2392
operating system extensions for the teradata parallel vldb,ncr ncr,,,2393
information integration and xml in ibm s db2,pg selinger,"vldb ,",2002.0,2394
online query processing : a tutorial,"pj haas , jm hellerstein","sigmod record ,",2001.0,2395
storing and querying ordered xml using a relational database system,i tatarinov,"sigmod conference ,",2002.0,2396
selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,,2397
