title,authors,venue,year,id
telegraphcq : continuous dataflow processing,"s chandrasekaran , o cooper , a deshpande , m franklin , j hellerstein , w hong , s krishnamurthy , s madden , f reiss , m shah",sigmod conference,2003,875
garbage collection in object oriented databases using transactional cyclic reference counting,"s ashwin , p roy , s seshadri , a silberschatz , s sudarshan",vldb,1997,876
on the discovery of interesting patterns in association rules,"s ramaswamy , s mahajan , a silberschatz",vldb,1998,877
an execution model for limited ambiguity rules and its application to derived data update,"i chen , r hull , d mcleod",acm trans . database syst .,1995,878
database research at columbia university,"s chang , l gravano , g kaiser , k ross , s stolfo",sigmod record,1998,879
efficient computation of iceberg cubes with complex measures,"j han , j pei , g dong , k wang",sigmod conference,2001,880
gea : a toolkit for gene expression analysis,"j phan , r ng",sigmod conference,2002,881
xml-enabled workflow management for e-services across heterogeneous platforms,"g shegalov , m gillmann , g weikum",vldb j.,2001,882
materialized views and data warehouses,n roussopoulos,sigmod record,1998,883
dbglobe : a service-oriented p2p system for global computing,"e pitoura , s abiteboul , d pfoser , g samaras , m vazirgiannis",sigmod record,2003,884
accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995,885
commercial use of database technology,h schіning,vldb,2003,886
a survey of logical models for olap databases,"p vassiliadis , t sellis",sigmod record,1999,887
complex queries over web repositories,"s raghavan , h garcia-molina",vldb,2003,888
cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"s cha , s hwang , k kim , k kwon",vldb,2001,889
exploiting statistics on query expressions for optimization,"n bruno , s chaudhuri",sigmod conference,2002,890
a case-based approach to information integration,"m panti , l spalazzi , a giretti",vldb,2000,891
critical database technologies for high energy physics,"d malon , e may",vldb,1997,892
efficient filtering of xml documents with xpath expressions,"c chan , p felber , m garofalakis , r rastogi",vldb j.,2002,893
research directions in biodiversity informatics,j schnase,vldb,2000,894
a survey and critique of advanced transaction models,c mohan,sigmod conference,1994,895
data compression support in databases,"b iyer , d wilhite",vldb,1994,896
webview materialization,"a labrinidis , n roussopoulos",sigmod conference,2000,897
trex : dtd-conforming xml to xml transformations,"a zhou , q wang , z guo , x gong , s zheng , h wu , j xiao , k yue , w fan",sigmod conference,2003,898
scientific databases - state of the art and future directions,"m zemankova , y ioannidis",vldb,1994,899
multi-dimensional database allocation for parallel data warehouses,"t stіhr , h mфrtens , e rahm",vldb,2000,900
on the minimization of xpath queries,"s flesca , f furfaro , e masciari",vldb,2003,901
implementing xquery 1.0 : the galax experience,"m fernandez , j simщon , b choi , a marian , g sur",vldb,2003,902
semantic and schematic similarities between database objects : a context-based approach,"v kashyap , a sheth",vldb j.,1996,903
supersql : an extended sql for database publishing and presentation,m toyama,sigmod conference,1998,904
proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation,"a datta , k dutta , h thomas , d vandermeer , s suresha , k ramamritham",sigmod conference,2002,905
aurora : a new model and architecture for data stream management,"d abadi , d carney , u чetintemel , m cherniack , c convey , s lee , m stonebraker , n tatbul , s zdonik",vldb j.,2003,906
transactional information systems - book review,,,2001,907
query processing in tertiary memory databases,s sarawagi,vldb,1995,908
memex : a browsing assistant for collaborative archiving and mining of surf trails,"s chakrabarti , s srivastava , m subramanyam , m tiwari",vldb,2000,909
geo/environmental and medical data management in the rasdaman system,"p baumann , p furtado , r ritsch , n widmann",vldb,1997,910
incremental distance join algorithms for spatial databases,"g hjaltason , h samet",sigmod conference,1998,911
tools and transformations - rigorous and otherwise - for practical database design,"a rosenthal , d reiner",acm trans . database syst .,1994,912
shoring up persistent applications,"m carey , d dewitt , m franklin , n hall , m mcauliffe , j naughton , d schuh , m solomon , c tan , o tsatalos , s white , m zwilling",sigmod conference,1994,913
towards an effective calculus for object query languages,"l fegaras , d maier",sigmod conference,1995,914
location-based spatial queries,"j zhang , m zhu , d papadias , y tao , d lee",sigmod conference,2003,915
versions and workspaces in microsoft repository,"t bergstraesser , p bernstein , s pal , d shutt",sigmod conference,1999,916
reasoning about spatial relationships in picture retrieval systems,"a sistla , c yu , r haddad",vldb,1994,917
conceptual schema analysis : techniques and applications,"s castano , v antonellis , m fugini , b pernici",acm trans . database syst .,1998,918
comparative analysis of six xml schema languages,"d lee , w chu",sigmod record,2000,919
p-grid : a self-organizing structured p2p system,"k aberer , p cudrщ-mauroux , a datta , z despotovic , m hauswirth , m punceva , r schmidt",sigmod record,2003,920
phoenix project : fault-tolerant applications,"r barga , d lomet",sigmod record,2002,921
report on the 13th brazilian symposium on database systems ( sbbd  98 ),,,1999,922
an approximate search engine for structural databases,"j wang , x wang , d shasha , b shapiro , k zhang , x zheng , q ma , z weinberg",sigmod conference,2000,923
database research at arizona state university,"s urban , s dietrich , f golshani",sigmod record,1996,924
learning table access cardinalities with leo,"v markl , g lohman",sigmod conference,2002,925
the query by image content ( qbic ) system,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",sigmod conference,1995,926
phoenix : making applications robust,"r barga , d lomet",sigmod conference,1999,927
incremental data structures and algorithms for dynamic query interfaces,"e tanin , r beigel , b shneiderman",sigmod record,1996,928
reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava",vldb,2002,929
guest editorial : databases and the web,,,2000,930
intra-transaction parallelism in the mapping of an object model to a relational multi-processor system,"m rys , m norrie , h schek",vldb,1996,931
flowback : providing backward recovery for workflow systems,"b kiepuszewski , r mќhlberger , m orlowska",sigmod conference,1998,932
spirit : sequential pattern mining with regular expression constraints,"m garofalakis , r rastogi , k shim",vldb,1999,933
"do nt scrap it , wrap it ! a wrapper architecture for legacy data sources","m roth , p schwarz",vldb,1997,934
algebraic query optimisation for database programming languages,"a poulovassilis , c small",vldb j.,1996,935
lopix : a system for xml data integration and manipulation,w may,vldb,2001,936
free parallel data mining,"b li , d shasha",sigmod conference,1998,937
active storage for large-scale data mining and multimedia,"e riedel , g gibson , c faloutsos",vldb,1998,938
temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,939
d ( k ) - index : an adaptive structural summary for graph-structured data,"c qun , a lim , k ong",sigmod conference,2003,940
are web services the next revolution in e-commerce ? ( panel ),"s tsur , s abiteboul , r agrawal , u dayal , j klein , g weikum",vldb,2001,941
improved query performance with variant indexes,"p oneil , d quass",sigmod conference,1997,942
selectivity estimation using probabilistic models,"l getoor , b taskar , d koller",sigmod conference,2001,943
query optimization for selections using bitmaps,m wu,sigmod conference,1999,944
distributed file organization with scalable cost/performance,"r vingralek , y breitbart , g weikum",sigmod conference,1994,945
robust and efficient fuzzy match for online data cleaning,"s chaudhuri , k ganjam , v ganti , r motwani",sigmod conference,2003,946
database research at the university of illinois at urbana-champaign,"m winslett , k chang , a doan , j han , c zhai , y zhou",sigmod record,2002,947
report on fqas 2002 : fifth international conference on flexible query answering systems,,,2003,948
hd-eye : visual clustering of high dimensional data,"a hinneburg , d keim , m wawryniuk",sigmod conference,2002,949
design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan , n paton , a kilgour",sigmod record,1995,950
vist : a dynamic index method for querying xml data by tree structures,"h wang , s park , w fan , p yu",sigmod conference,2003,951
analysis of existing databases at the logical level : the dba companion project,"f marchi , s lopes , j petit , f toumani",sigmod record,2003,952
outerjoin simplification and reordering for query optimization,"c galindo-legaria , a rosenthal",acm trans . database syst .,1997,953
challenges for global information systems,"a levy , a silberschatz , d srivastava , m zemankova",vldb,1994,954
image mining in iris : integrated retinal information system,"w hsu , m lee , k goh",sigmod conference,2000,955
exploiting constraint-like data characterizations in query optimization,"p godfrey , j gryz , c zuzarte",sigmod conference,2001,956
learning about data integration challenges from day one,a halevy,sigmod record,2003,957
geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,958
issues in developing very large data warehouses,"l do , p drew , w jin , v jumani , d rossum",vldb,1998,959
