id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1572,0,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks ( r ) premier : accountant edition 2007,,399.99
1573,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 17100 punch ! super home suite,punch software,45.99
1574,0,perfect attorney premium,cosmi corporation,39.99,perfect label maker,,19.99
1575,0,onone software intellihance pro 4.1,onone software,,onone software mpr-40211 mask pro 4 1-user full win xp vista/mac 10.4 or,onone software,179.94
1576,0,global software smart steps 1st grade windows macintosh ),global software,,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95
1577,0,printmaster platinum v 17.0,encore software,39.99,punch software pro platinum v 12.0,,87.61
1578,1,suitcase fusion 1u box,extensis,,extensis suitcase fusion 1u box,,99.99
1579,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
1580,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft ( r ) office word 2004 for mac full version,,231.29
1581,1,micromat podlock ( mac ),micromat,69.0,micromat podlock ipod utility software,,39.99
1582,0,instant immersion italian 2.0,topics entertainment,29.99,instant immersion japanese ( audio book ) ( audio book ),,19.95
1583,0,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10,,863.87
1584,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
1585,0,zipmagic personal edition,allume systems,19.95,microspot macdraft professional edition,,249.99
1586,0,3d home architect home design deluxe version 9,encore,29.99,encore software 13921 3d home architect home design deluxe version 9,,25.97
1587,0,quickbooks premier and wholesale edition 2007,intuit,399.95,intuit inc quickbooks premier edition 2007 5 user,,1309.31
1588,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web standard academic,,389.99
1589,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows xp professional edition ( upgrade ),,199.99
1590,0,hasbro family game collection 2006,encore software,19.99,family tree maker 16 collectors edition,,99.99
1591,0,instant home cooking ( jewel case ),topics entertainment,9.99,instant home cooking,,9.95
1592,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,,419.8
1593,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99
1594,0,math success deluxe 2006,topics entertainment,49.99,topics entertainment math success deluxe 2008,,31.06
1595,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
1596,0,rainbow fish and the whale ( win/mac ),global-software-publishing,9.99,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19
1597,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
1598,0,instant immersion american sign language win/mac,topics entertainment,9.99,instant immers french dlx 2,,27.57
1599,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp pro oem sp2 no open box returns,,149.99
1600,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius sibelius 4 software educational discount music production software,sibelius-software-ltd .,249.95
1601,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
1602,0,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) project 2002,,329.99
1603,0,punch ! master landscape & home design,punch ! software,99.99,punch software master landscape professional & home design v 10.0,,69.99
1604,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows vista business ( pc ),,299.99
1605,0,instant play electric guitar ( jewel box ),topics entertainment,6.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
1606,0,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74
1607,1,snap ! 8 player poker 5 pack,topics entertainment,29.06,topics entertainment cs-50613 snap ! 8 player poker 5 pack,,18.99
1608,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) frontpage 2002,,169.56
1609,0,sym clt security 3.1 scs media cd en,symantec media,28.0,symantec 11105054 sym web sec win 3.0 media cd en,,17.49
1610,0,3d home architect landscape design deluxe version 9,encore,29.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
1611,0,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) office word 2004 for mac full version,,231.29
1612,0,coreldraw graphics suite x3 upgrade,corel,179.0,corel corel word perfect office 12 upgrade,,49.99
1613,0,microsoft visio standard 2007,microsoft,259.95,microsoft word 2004,,209.99
1614,0,punch ! professional home design,punch ! software,89.99,punch software 90500 home design studio mac,punch software,135.99
1615,0,hoyle card games 2007,encore software,19.99,hoyle game collection 4 game pack,,14.95
1616,0,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,f89-00346 microsoft internet security and acceleration server enterprise edition license,,537.72
1617,1,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
1618,0,professor teaches windows xp,individual software,19.99,professor ( r ) teaches office 2003,,29.97
1619,0,sibelius 5 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95
1620,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 design standard,,1243.99
1621,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,apple mac os x v10 .4 tiger software family pack apple & mac software,,199.95
1622,1,audio success series : winning strategies,topics entertainment,,topics entertainment audio success series : winning strategies,,31.06
1623,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 90500 home design studio mac,punch software,135.99
1624,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe cs3 design standard upgrade,,413.99
1625,0,3d home architect landscape designer v8,encore software,29.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
1626,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
1627,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion japanese 2.0,,22.43
1628,1,mavis beacon teaches typing deluxe v17,encore software,39.99,broderbund mavis beacon teaches typing deluxe17,,36.99
1629,0,acrobat professional 8 ( windows ),adobe,273.0,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
1630,0,middle school advantage 2008,encore,39.99,encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97
1631,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
1632,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft word 2004,,209.99
1633,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
1634,1,warlords 3 ( jewel case ),red-orb-entertainment,,warlords iii darklords rising,red-orb-entertainment,11.95
1635,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 std upgrade,,219.99
1636,0,photo objects 150 000 for macintosh,nova development,49.99,adobe photoshop cs3 for mac,,609.99
1637,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design standard upgrade,,413.99
1638,1,airline tycoon deluxe,topware interactive,19.99,sos aggregation company airline tycoon deluxe topware interactive,,15.95
1639,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
1640,0,print shop 22 pro publisher deluxe,encore,99.99,the printshop pro publisher v22 deluxe dvd-rom,,69.9
1641,1,museums of the world,topics entertainment,19.99,topics presents : museums of world,,12.9
1642,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,web easy ( r ) professional 6,,49.99
1643,1,adobe creative suite cs3 production premium,adobe,1699.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1644,0,instant immersion japanese 2.0,topics entertainment,19.99,topics entertainment instant immersion spanish audio deluxe,,17.55
1645,0,procurve vpn client software unlimited client licenses,hewlett packard,,d-link vpn client software ( 1-user license ) ds-601 ds-601,,42.99
1646,1,microsoft licenses biztalk hipaa std . sa only ( u0200024 ),microsoft licenses,4215.77,microsoft u02-00024 open sa biztalk hipaa accltr nt 1p,,2335.47
1647,0,punch 5 in 1 home design,punch ! software,39.99,punch software 90500 home design studio mac,punch software,135.99
1648,1,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft d48-00369 word mac 10.0 eng gov  t 659556873790,,191.94
1649,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe photoshop cs3 extended for mac,,935.99
1650,0,project x project management software,marware,199.95,cakewalk project5 version 2 software music production software,,199.0
1651,0,instant immersion french 2.0,topics entertainment,29.99,instant immersion spanish deluxe 2.0 topics,,39.99
1652,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 for mac upgrade,,189.99
1653,0,resumemaker professional 12.0,individual software,29.99,i copydvds 2 professional edition,me-too-software,27.9
1654,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe photoshop elements 4.0 mac academic,adobe-education-box,69.99
1655,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
1656,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe premiere pro cs3 upgrade,,308.99
1657,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) money 2004 standard,,29.99
1658,1,palo alto marketing plan pro 9.0,palo-alto-software,179.0,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97
1659,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,121744 diskeeper 2007 pro premier edition complete package 5 workstations dvd w,,426.58
1660,0,sound forge 9.0,sony media,399.96,sony creative software sfas9000 sound forge audio studio 9,,53.97
1661,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
1662,0,jumpstart kindergarten,knowledge adventure,19.99,reader rabbit kindergarten special 2-cd edition,,12.95
1663,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,22002170 adobe acrobat standard v. 8.0 complete package 1 user cd win can,,295.25
1664,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop cs3 for mac upgrade,,189.99
1665,0,quickverse bible premier suite,individual software,39.99,quicken 2007 premier win cd,intuit,73.99
1666,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,569.99
1667,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish advanced audio,,12.05
1668,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft powerpoint mac 2004 version upgrade,,89.99
1669,0,gods : lands of infinity special edition,strategy first,29.99,reader rabbit kindergarten special 2-cd edition,,12.95
1670,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe acrobat v8 .0 professional for mac,,405.99
1671,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 production premium academic,,569.99
