,id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
691,691,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
692,692,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,,29.99
693,693,0,diner dash ( pc & mac ),brighter minds,14.99,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59
694,694,0,midway arcade treasures ( jewel case ),encore software,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
695,695,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop lightroom,,264.99
696,696,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
697,697,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
698,698,0,vcomm system suite professional 7,avanquest,49.95,individual software inc systemsuite 8 professional ( us pos ),,46.42
699,699,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) complete iii for dos 5.0-10 .0 continuous checks,,121.89
700,700,0,tlc clue finders math learning system sb by riverdeep,encore software,19.99,reader rabbit reading learning system 2007,,12.95
701,701,0,apple garageband jam pack : symphony orchestra,apple,99.0,apple garageband jam pack : world music,,95.99
702,702,0,digidesign music production toolkit ( pro tools le ),digidesign,495.0,sony media software acid pro 5 music production software,,199.95
703,703,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) office word 2004 for mac full version,,231.29
704,704,1,readiris pro 11 corporate edition ( mac ),iris,499.95,iris inc readiris pro 11 corporate edition,,430.58
705,705,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion 33 languages,,47.36
706,706,0,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft ( r ) word 2007,,109.99
707,707,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,apple software t9164ll/a logic express 6,apple software,219.0
708,708,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft ( r ) windows vista ( tm ) home basic,,99.99
709,709,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,microsoft windows xp professional edition ( upgrade ),,199.99
710,710,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design premium upsell,,1639.99
711,711,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg cubase 4 software competitive crossgrade music production software,,399.99
712,712,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 production premium upgrade,,822.99
713,713,0,apple remote desktop 3 10 managed systems,apple,299.0,apple remote desktop 3 unlimited managed systems,,499.99
714,714,1,aircraft power pack for ms flight simulator,red mile,29.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp,,27.97
715,715,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
716,716,1,kaspersky anti-virus 6.0,kaspersky lab,59.95,kaspersky anti-virus 6.0 ( pc ),,59.99
717,717,0,instant immersion spanish 2.0,topics entertainment,29.99,topics entertainment instant immersion italian 2.0,,17.55
718,718,0,marine aquarium + sharks,encore software,9.95,encore marine aquarium 2.0,,19.99
719,719,0,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,resume maker professional 12,,17.95
720,720,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
721,721,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
722,722,0,pop-up stopper professional,panicware,29.99,system mechanic 6 professional,,36.9
723,723,1,burning monkey solitaire 4.0,freeverse software,24.95,freeverse burning monkey solitaire 4.0,,24.95
724,724,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
725,725,0,emedia rock guitar method,emedia,39.99,emedia music corp emedia blues guitar legends,,24.81
726,726,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 web premium upsell,,1434.99
727,727,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 17100 punch ! super home suite,punch software,45.99
728,728,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows vista business full version,,249.95
729,729,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 90500 home design studio mac,punch software,135.99
730,730,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop lightroom,,264.99
731,731,0,quicken 2007 for mac,intuit,69.95,quicken 2007 deluxe win cd,intuit,57.99
732,732,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
733,733,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
734,734,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft office 2004 standard,,369.99
735,735,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) office word 2004 for mac full version,,231.29
736,736,0,systemsuite 8 professional,individual software,49.99,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36
737,737,0,registry mechanic by encore software,encore software,46.52,software,,112.95
738,738,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows vista business full version,,249.95
739,739,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,19280016dm adobe creative suite 3 master collection media tlp tlp nonprofit dvd ma,,18.88
740,740,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista home basic upgrade ( pc ),,99.99
741,741,0,adobe creative suite cs3 web standard,adobe,999.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
742,742,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design standard upgrade,,413.99
743,743,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
744,744,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,i copydvds 2 professional edition,me-too-software,27.9
745,745,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office accounting professional 2007 ( pc ),,229.95
746,746,1,adobe captivate 2.0,adobe,1083.95,adobe captivate 2 software for windows presentation software,,598.95
747,747,0,phonics success essentials : grades 7-9,topics education,19.99,phonics success deluxe 2006,,22.9
748,748,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,total training for adobe creative suite 3 design premium,,279.95
749,749,1,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99
750,750,0,photo explosion deluxe 3.0,nova development,49.99,photoshow deluxe,,39.92
751,751,0,retrospect 6.0 desktop mac upgrade,dantz,59.99,emc insignia retrospect desktop 6 upgrade,,49.99
752,752,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe acrobat 7.0 standard academic mac,,98.99
753,753,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks ( r ) premier 2003,,499.99
754,754,0,total 3d home & landscape design suite version 9,individual software,39.99,encore software 13921 3d home architect home design deluxe version 9,,25.97
755,755,0,jumpstart world 1st grade,knowledge adventure,19.99,jumpstart ( r ) advanced 1st grade,,19.99
756,756,0,burning monkey solitaire 4.0,freeverse software,24.95,freeverse software 7001 burning monkey solitaire 4.0 mac 10.3.9 or later ub,,22.97
757,757,0,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep,,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,,18.97
758,758,0,microsoft works suite 2006,microsoft,99.0,microsoft mappoint 2006 with gps locator ( pc ),,349.99
759,759,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,mcafee internet security 7.0,,69.99
760,760,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immersion italian audio ( audio book ),,19.95
761,761,0,easy drums ( jewel case ),arcmedia,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
762,762,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,adobe cs3 design standard upgrade,,413.99
763,763,0,cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar 5 studio edition music production software,,229.95
764,764,0,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,csdc pop-up stopper professional panicware,,26.14
765,765,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) money 2004 standard,,29.99
766,766,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
767,767,0,family tree maker version 16 collectors edition,encore software,,encore software 10891 family tree maker version 16 essential sb cs,,25.97
768,768,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upsell,,934.99
769,769,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
770,770,0,ulead videostudio 11,corel,89.99,corel ulead videostudio 11 plus software for win educational license authoring software,,89.95
771,771,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,microsoft academic microsoft visio 2003 professional,,159.0
772,772,0,adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 upgrade,,308.99
773,773,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) money 2004 standard,,29.99
774,774,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe photoshop cs3 for mac,,609.99
775,775,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,ghostsurf professional utilities software,,29.92
776,776,0,the print shop elements : labels & logos sb cs by the print shop,encore software,,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97
777,777,0,reader rabbit preschool,the-learning-company,29.99,blue s clues preschool,,7.95
778,778,0,more brain games,csdc,9.99,freeverse software big bang brain games mac,,24.99
779,779,0,mavis beacon teaches typing 16,broderbund,19.99,mavis beacon teaches typing 16 deluxe,,34.9
780,780,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,cluefinders 3rd grade adventures with adapt,,9.95
781,781,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft onenote 2007 upgrade ( pc ),,79.95
782,782,1,imsi turbocad designer v. 11,imsi,39.99,imsi turbocad designer 11,,12.9
783,783,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,premiere pro cs3 mac upgrade,,320.25
784,784,0,family tree maker 11.2 collector s edition,encore,109.95,encore inc family tree maker v 16 essentials,,25.75
785,785,0,adobe premiere pro 2.0,adobe,849.0,adobe cs3 web premium upsell,,1434.99
786,786,0,cluefinders 3rd grade,the learning company,,brain play 1st-3rd grade,,17.9
787,787,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe cs3 production premium upsell,,1234.99
788,788,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software punch ! super home suite,,49.95
789,789,0,punch ! professional home design suite,punch ! software,69.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
790,790,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28
791,791,0,sony acid pro 5,sony,399.95,sony media software acid pro 6 software upgrade from acid pro 5 music production software,sony-pictures-digital-entertainment,129.95
792,792,0,3d home architect landscape design deluxe version 9,encore,29.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
793,793,0,pressure pop !,selectsoft publishing,19.95,pressure pop !,,8.95
794,794,0,professor teaches windows xp,individual software,19.99,individual software pmm-xw4 professor teaches excel & word 2007 win 2000 xp vista,,17.97
795,795,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97
796,796,0,project x project management software,marware,199.95,practical software maintenance : best practices for managing your software,,90.0
797,797,0,instant immersion japanese ( audio book ),topics entertainment,,instant immersion translator deluxe 2.0,,22.9
