title,authors,venue,year,id
on the issue of valid time ( s ) in temporal databases,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",acm sigmod record,1995,665
answering queries with aggregation using views,"divesh srivastava , shaul dar , h. v. jagadish , alon y. levy",very large data bases,1996,666
on-line reorganization in object databases,"mohana k. lakhamraju , rajeev rastogi , s. seshadri , s. sudarshan",international conference on management of data,2000,667
bess : storage support for interactive visualization systems,"a. biliris , t. a. funkhouser , w. oconnell , e. panagos",international conference on management of data,1996,668
treasurer s message,joachim hammer,acm sigmod record,2002,669
implementation aspects of an object-oriented dbms,"asuman dogac , mehmet altinel , cetin ozkan , ilker durusoy",acm sigmod record,1995,670
local dimensionality reduction : a new approach to indexing high dimensional spaces,"kaushik chakrabarti , sharad mehrotra",very large data bases,2000,671
statix : making xml count,"juliana freire , jayant r. haritsa , maya ramanath , prasan roy , j &#233; r &#244; me sim &#233; on",international conference on management of data,2002,672
editorial directons,won kim,acm transactions on database systems ( tods ),1995,673
"workflow automation : applications , technology and research",amit sheth,international conference on management of data,1995,674
"the clustra telecom database : high availability , high throughput , and real-time response","svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen , svein erik bratsberg , per holager",very large data bases,1995,675
medical information systems : characterization and challenges,"jorge c. g. ramirez , lon a. smith , lynn l. peterson",acm sigmod record,1994,676
a case-based approach to information integration,"maurizio panti , luca spalazzi , alberto giretti",very large data bases,2000,677
panel : querying networked databases,"nick koudas , divesh srivastava",international conference on management of data,2003,678
query processing techniques for multiversion access methods,"jochen van den bercken , bernhard seeger",very large data bases,1996,679
intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,"franz baader , manfred a. jeusfeld , werner nutt",acm sigmod record,1997,680
an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997,681
fast joins using join indices,"zhe li , kenneth a. ross",the vldb journal -- the international journal on very large data bases,1999,682
distributed transactions in practice,"prabhu ram , lyman do , pamela drew",acm sigmod record,1999,683
functional-join processing,"r. braumandl , j. claussen , a. kemper , d. kossmann",the vldb journal -- the international journal on very large data bases,2000,684
broadcast disks : data management for asymmetric communication environments,"swarup acharya , rafael alonso , michael franklin , stanley zdonik",international conference on management of data,1995,685
aggregate-query processing in data warehousing environments,"ashish gupta , venky harinarayan , dallan quass",very large data bases,1995,686
multimediaminer : a system prototype for multimedia data mining,"osmar r. za &#239; ane , jiawei han , ze-nian li , sonny h. chee , jenny y. chiang",international conference on management of data,1998,687
enhancing external consistency in real-time transactions,"kwei-jay lin , ching-shan peng",acm sigmod record,1996,688
ofl : a functional execution model for object query languages,"georges gardarin , fernando machuca , philippe pucheral",international conference on management of data,1995,689
research issues in moving objects databases ( tutorial session ),ouri wolfson,international conference on management of data,2000,690
on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",international conference on management of data,1998,691
lockx : a system for efficiently querying secure xml,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",international conference on management of data,2003,692
semantic interoperability in information services : experiencing with coopware,avigdor gal,acm sigmod record,1999,693
efficient and extensible algorithms for multi query optimization,"prasan roy , s. seshadri , s. sudarshan , siddhesh bhobe",international conference on management of data,2000,694
a practical and modular implementation of extended transaction models,"roger s. barga , calton pu",very large data bases,1995,695
improving adaptable similarity query processing by using approximations,"mihael ankerst , bernhard braunm &#252; ller , hans-peter kriegel , thomas seidl",very large data bases,1998,696
lore : a lightweight object repository for semistructured data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",international conference on management of data,1996,697
index configuration in object-oriented databases,elisa bertino,the vldb journal -- the international journal on very large data bases,1994,698
dynamat : a dynamic view management system for data warehouses,"yannis kotidis , nick roussopoulos",international conference on management of data,1999,699
applying an update method to a set of receivers,"marc andries , luca cabibbo , jan paredaens , jan van den bussche",acm transactions on database systems ( tods ),2001,700
indexing the positions of continuously moving objects,"simonas &#352; altenis , christian s. jensen , scott t. leutenegger , mario a. lopez",international conference on management of data,2000,701
spatial joins using seeded trees,"ming-ling lo , chinya v. ravishankar",international conference on management of data,1994,702
database patchwork on the internet,"reinhard braumandl , alfons kemper , donald kossmann",international conference on management of data,1999,703
the naos system,"c. collet , t. coupaye",international conference on management of data,1995,704
the bt-tree : a branched and temporal access method,"linan jiang , betty salzberg , david b. lomet , manuel barrena garc &#237; a",very large data bases,2000,705
