title,authors,venue,year,id
managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995,640
a componentized architecture for dynamic electronic markets,"israel ben-shaul , benny reich",sigmod record,1998,641
"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","zhao-hui tang , fei sha , georges gardarin",vldb,1996,642
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,643
dyda : data warehouse maintenance in fully concurrent environments,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod conference,2001,644
using sets of feature vectors for similarity search on voxelized cad objects,"martin pfeifle , hans-peter kriegel , stefan brecheisen , peer kröger , matthias schubert",sigmod conference,2003,645
qcluster : relevance feedback using adaptive clustering for content-based image retrieval,"deok-hwan kim , chin-wan chung",sigmod conference,2003,646
database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994,647
index-driven similarity search in metric spaces,"gísli r. hjaltason , hanan samet",acm trans . database syst .,2003,648
data grid management systems,"arun jagatheesan , arcot rajasekar",sigmod conference,2003,649
from the guest editors - special section on data management issues in mobile computing,"margaret h. dunham , abdelsalam helal",sigmod record,1995,650
online feedback for nested aggregate queries with multi-threading,"beng chin ooi , kian-lee tan , cheng hian goh",vldb,1999,651
a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",sigmod conference,2000,652
finding intensional knowledge of distance-based outliers,"raymond t. ng , edwin m. knorr",vldb,1999,653
improving performance in replicated databases through relaxed coherency,"rainer gallersdörfer , matthias nicola",vldb,1995,654
influencing database language standards,leonard gallagher,sigmod record,1994,655
a foundation for multi-dimensional databases,"laks v. s. lakshmanan , marc gyssens",vldb,1997,656
declustering of key-based partitioned signature files,"pavel zezula , paolo ciaccia , paolo tiberio",acm trans . database syst .,1996,657
dynamic resource brokering for multi-user query execution,"diane l. davison , goetz graefe",sigmod conference,1995,658
dynamic content acceleration : a caching solution to enable scalable dynamic web page generation,"debra e. vandermeer , krithi ramamritham , helen m. thomas , anindya datta , kaushik dutta",sigmod conference,2001,659
towards an odmg-compliant visual object query language,"manoj chavda , peter t. wood",vldb,1997,660
managing video data in a mobile environment,"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode",sigmod record,1995,661
what will be - book review,paul w. p. j. grefen,sigmod record,2002,662
model and verification of a data manager based on aries,dean kuo,acm trans . database syst .,1996,663
banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002,664
priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996,665
query optimization by predicate move-around,"inderpal singh mumick , alon y. levy , yehoshua sagiv",vldb,1994,666
evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"alfons kemper , reinhard braumandl , jens claußen",vldb,1998,667
"data-driven , one-to-one web site generation for data-intensive applications","stefano paraboschi , piero fraternali , stefano ceri",vldb,1999,668
performance measurements of compressed bitmap indices,theodore johnson,vldb,1999,669
grid and applications ( industrial session ),frank leymann,vldb,2003,670
dynamic service matchmaking among agents in open information environments,"matthias klusch , katia p. sycara , seth widoff , jianguo lu",sigmod record,1999,671
metadata standards for data warehousing : open information model vs. common warehouse metamodel,"anca vaduva , thomas vetterli , martin staudt",sigmod record,2000,672
overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994,673
winmagic : subquery elimination using window aggregation,"qi cheng , hamid pirahesh , linqi liu , kwai wong , wenbin ma , calisto zuzarte",sigmod conference,2003,674
disima : a distributed and interoperable image database system,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer özsu",sigmod conference,2000,675
bess : storage support for interactive visualization systems,"william oconnell , thomas a. funkhouser , alexandros biliris , euthimios panagos",sigmod conference,1996,676
an annotated bibliography on active databases,"johann christoph freytag , ulrike jaeger",sigmod record,1995,677
chair s message,richard t. snodgrass,sigmod record,2000,678
research issues in databases for arcs : active rapidly changing data systems,anindya datta,sigmod record,1994,679
sentinel : an object-oriented dbms with event-based rules,sharma chakravarthy,sigmod conference,1997,680
on the semantics of  now  in databases,"christian s. jensen , tomás isakowitz , richard t. snodgrass , curtis e. dyreson , james clifford",acm trans . database syst .,1997,681
a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,682
statix : making xml count,"jayant r. haritsa , juliana freire , maya ramanath , prasan roy , jérôme siméon",sigmod conference,2002,683
the multiview project : object-oriented view technology and applications,"young-gook ra , viviane crestana-taube , matthew c. jones , elke a. rundensteiner , pedro josé marrón , harumi a. kuno",sigmod conference,1996,684
"the clustra telecom database : high availability , high throughput , and real-time response","svein-olaf hvasshovd , øystein torbjørnsen , svein erik bratsberg , per holager",vldb,1995,685
cost-based selection of path expression processing algorithms in object-oriented databases,"zhao-hui tang , georges gardarin , jean-robert gruser",vldb,1996,686
using semantic values to falilitate interoperability among heterogeneous information systems,"edward sciore , michael siegel , arnon rosenthal",acm trans . database syst .,1994,687
amicalola report : database and information system research challenges and opportunities in semantic web and enterprises,"robert meersman , amit p. sheth",sigmod record,2002,688
semantic access : semantic interface for querying databases,"naphtali rishe , rukshan athauda , artyom shaposhnikov , jun yuan , dmitry vasilevsky , xiaoling lu , xiaobin ma , shu-ching chen , alexander vaschillo",vldb,2000,689
incremental data structures and algorithms for dynamic query interfaces,"ben shneiderman , richard beigel , egemen tanin",sigmod record,1996,690
complex relationships and knowledge discovery support in the infoquilt system,"amit p. sheth , sanjeev thacker , shuchi patel",vldb j.,2003,691
data management for earth system science,"james frew , jeff dozier",sigmod record,1997,692
"olap , relational , and multidimensional database systems",george colliat,sigmod record,1996,693
data warehousing and olap for decision support ( tutorial ),"surajit chaudhuri , umeshwar dayal",sigmod conference,1997,694
fast joins using join indices,"kenneth a. ross , zhe li",vldb j.,1999,695
a raster approximation for processing of spatial joins,"jano moreira de souza , geraldo zimbrao",vldb,1998,696
joining ranked inputs in practice,"walid g. aref , ihab f. ilyas , ahmed k. elmagarmid",vldb,2002,697
distributed processing over stand-alone systems and applications,"claus hagen , hans-jörg schek , gustavo alonso , markus tresch",vldb,1997,698
challenges for global information systems,"alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova",vldb,1994,699
efficient concurrency control for broadcast environments,"arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999,700
query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003,701
dblearn : a system prototype for knowledge discovery in relational databases,"yue huang , yandong cai , yongjian fu , nick cercone , jiawei han",sigmod conference,1994,702
enhancing external consistency in real-time transactions,"shing-shan peng , kwei-jay lin",sigmod record,1996,703
xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,704
optimization of queries with user-defined predicates,"kyuseok shim , surajit chaudhuri",acm trans . database syst .,1999,705
agent-based semantic interoperability in infosleuth,"bruce bargmeyer , brad perry , jerry fowler , marian h. nodine",sigmod record,1999,706
a structured approach for the definition of the semantics of active databases,"letizia tanca , piero fraternali",acm trans . database syst .,1995,707
synthesis of extended transaction models using acta,"panos k. chrysanthis , krithi ramamritham",acm trans . database syst .,1994,708
the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin  ichi satoh",sigmod conference,1997,709
adaptable similarity search using non-relevant information,"t. v. ashwin , rahul gupta , sugata ghosal",vldb,2002,710
